Credit_rating,Age,Income,Credit_cards,Education,Car_loans
Bad,27.9260258488098,Medium,5 or more,College,More than 2
Bad,21.6569416665249,Low,5 or more,College,More than 2
Bad,24.3370762752828,Low,5 or more,High school,More than 2
Bad,23.7327922010639,Low,5 or more,College,More than 2
Bad,20.4484923216851,Medium,5 or more,College,More than 2
Bad,29.2740061344562,Low,5 or more,College,More than 2
Bad,23.3844770423932,Medium,5 or more,College,More than 2
Bad,27.3211045269328,Low,5 or more,High school,More than 2
Bad,20.751319707572,Medium,5 or more,College,More than 2
Bad,20.8176414924457,Low,Less than 5,College,More than 2
Bad,29.6163620135637,Low,5 or more,College,More than 2
Bad,21.8608265936949,Low,5 or more,High school,More than 2
Bad,45.5095728304553,Medium,5 or more,College,More than 2
Bad,26.9420272473906,Medium,5 or more,High school,None or 1
Bad,22.2622867537321,Medium,5 or more,High school,More than 2
Bad,20.7609690079553,Medium,Less than 5,College,None or 1
Bad,39.1629630814197,Medium,5 or more,High school,More than 2
Bad,33.4195119686949,Low,5 or more,College,More than 2
Bad,23.022357621904,Medium,5 or more,College,More than 2
Good,56.9096058430144,High,Less than 5,High school,None or 1
Good,50.5324016342446,Medium,5 or more,High school,More than 2
Good,27.0193996405141,High,Less than 5,High school,None or 1
Good,28.1049876789877,Low,Less than 5,High school,None or 1
Good,29.5269621370501,High,Less than 5,High school,More than 2
Good,28.0189289801014,High,5 or more,High school,More than 2
Good,42.444281914958,High,5 or more,High school,None or 1
Good,35.0315194857921,Medium,5 or more,High school,None or 1
Good,23.944274869821,Medium,Less than 5,High school,None or 1
Good,35.7352418773656,High,Less than 5,High school,None or 1
Good,29.9333943192016,Medium,Less than 5,College,None or 1
Good,41.2304382933367,Medium,Less than 5,College,None or 1
Good,41.9304858011133,Medium,5 or more,College,More than 2
Good,43.538063409844,Medium,5 or more,College,More than 2
Good,42.2945217983589,High,5 or more,College,More than 2
Good,39.1072241293999,High,5 or more,College,None or 1
Good,54.1353636512309,High,5 or more,College,More than 2
Good,37.3601754373397,Medium,Less than 5,High school,None or 1
Good,40.1755951268872,Low,5 or more,High school,More than 2
Good,32.7116448343499,Medium,Less than 5,High school,None or 1
Good,30.8924752813123,Medium,5 or more,High school,More than 2
Good,34.0382358359542,Medium,5 or more,High school,More than 2
Good,38.3311811972412,High,5 or more,College,None or 1
Good,48.1464060439333,High,5 or more,College,More than 2
Good,44.4419371309678,Medium,5 or more,College,More than 2
Good,38.7954707340833,Medium,Less than 5,College,None or 1
Good,38.6048319395451,Medium,5 or more,High school,More than 2
Good,34.1765674884704,Medium,Less than 5,High school,None or 1
Good,35.8974902671499,Medium,Less than 5,College,None or 1
Good,32.4674976878063,Medium,Less than 5,High school,None or 1
Good,29.4514321727772,Medium,5 or more,College,More than 2
Good,38.443062560121,Medium,Less than 5,College,None or 1
Good,33.5649178762663,High,5 or more,High school,More than 2
Good,27.2684689931308,Medium,5 or more,High school,More than 2
Good,22.0535057768732,High,Less than 5,High school,None or 1
Good,43.091797811989,Medium,Less than 5,College,None or 1
Good,39.9979753045466,Low,5 or more,College,More than 2
Good,21.3082451367819,Medium,5 or more,College,None or 1
Good,37.8151860593433,Medium,5 or more,College,More than 2
Good,43.1573095427721,High,Less than 5,College,None or 1
Good,35.6159008868255,Medium,5 or more,High school,More than 2
Good,39.8556428003033,High,5 or more,High school,More than 2
Good,38.3585246269112,Medium,5 or more,High school,More than 2
Good,30.2538043469369,High,Less than 5,College,More than 2
Good,34.2783086055067,Medium,Less than 5,College,None or 1
Good,32.1113676205358,Medium,Less than 5,College,None or 1
Good,47.1912423171114,Medium,Less than 5,High school,None or 1
Good,36.081579574497,High,Less than 5,High school,None or 1
Good,26.8283720231653,High,Less than 5,High school,None or 1
Good,29.6192024877112,High,5 or more,High school,More than 2
Good,28.0566353980101,High,Less than 5,College,More than 2
Good,29.1545254951347,High,5 or more,High school,More than 2
Good,42.2104543059097,Medium,Less than 5,High school,None or 1
Good,51.9564571628133,Medium,Less than 5,College,More than 2
Good,34.4025983748534,Medium,Less than 5,High school,None or 1
Good,43.4129811235015,High,Less than 5,College,None or 1
Good,30.4351613927218,Medium,Less than 5,College,None or 1
Good,37.8607527068267,Medium,5 or more,High school,More than 2
Good,27.7707434888257,Medium,Less than 5,High school,None or 1
Good,47.1813289224061,Medium,Less than 5,High school,None or 1
Good,40.2980093955774,High,5 or more,College,More than 2
Good,58.4152457258576,Medium,5 or more,High school,None or 1
Good,24.8195666290038,High,5 or more,College,More than 2
Good,37.301511725127,Medium,5 or more,High school,More than 2
Good,39.680383866598,High,5 or more,High school,None or 1
Good,40.0742060251191,Medium,Less than 5,College,None or 1
Good,43.0026782165382,High,Less than 5,College,None or 1
Good,44.7472896450089,Medium,Less than 5,College,None or 1
Good,21.3950202894949,High,5 or more,High school,More than 2
Good,41.433931329463,High,Less than 5,College,None or 1
Good,48.1882992411081,Low,5 or more,High school,None or 1
Good,46.5188836851178,Medium,5 or more,High school,More than 2
Good,33.295838191588,Medium,5 or more,High school,More than 2
Good,27.8734742605889,Medium,Less than 5,College,None or 1
Good,49.5146792938574,Medium,5 or more,College,More than 2
Good,35.867744748708,High,Less than 5,College,None or 1
Good,41.9609861613221,High,5 or more,College,More than 2
Good,34.7480287327239,Medium,Less than 5,College,None or 1
Good,33.724903541092,High,Less than 5,College,None or 1
Good,39.6920984114355,High,Less than 5,High school,None or 1
Good,42.3463287904433,High,5 or more,College,More than 2
Good,32.7003095769449,High,5 or more,High school,More than 2
Good,26.2728642055306,High,5 or more,High school,None or 1
Good,25.1346025301536,High,5 or more,High school,More than 2
Good,29.537726108984,Medium,5 or more,High school,More than 2
Good,27.9228086538979,High,Less than 5,High school,None or 1
Good,36.2925166380526,High,5 or more,College,More than 2
Good,44.1982654611558,Medium,Less than 5,College,None or 1
Good,34.5293638842929,High,5 or more,College,More than 2
Good,41.1509816678765,High,5 or more,High school,More than 2
Good,36.7482085174914,Medium,5 or more,High school,More than 2
Good,37.5246091324594,High,Less than 5,High school,None or 1
Good,46.6026466741523,Medium,Less than 5,High school,None or 1
Good,31.4569976184444,Low,5 or more,High school,More than 2
Good,36.1466185328258,Low,Less than 5,College,More than 2
Good,55.3328163171684,Medium,Less than 5,High school,None or 1
Good,27.1167705122906,Medium,Less than 5,High school,None or 1
Good,37.3602057110975,High,Less than 5,High school,None or 1
Good,27.9937717465586,High,5 or more,College,More than 2
Good,42.1835547463537,High,5 or more,College,More than 2
Good,39.5750289463087,High,Less than 5,High school,None or 1
Good,39.8480631124058,High,5 or more,College,More than 2
Good,40.6702615282585,High,5 or more,College,More than 2
Good,35.2256287168609,High,5 or more,College,More than 2
Good,37.5515698059098,Medium,Less than 5,College,None or 1
Good,27.5829236802355,Low,5 or more,High school,More than 2
Good,48.4309228016352,Medium,Less than 5,College,More than 2
Good,44.2929683155686,Low,Less than 5,College,None or 1
Good,27.8506216784923,Medium,5 or more,College,More than 2
Good,22.9158816257986,Medium,5 or more,High school,More than 2
Good,27.6710672499669,Medium,Less than 5,College,None or 1
Good,32.2978289804021,Medium,5 or more,College,More than 2
Good,32.8871180174415,Medium,5 or more,College,More than 2
Good,21.6150243141821,High,Less than 5,College,None or 1
Good,33.7338969233874,High,Less than 5,High school,None or 1
Good,35.7434389088167,High,Less than 5,College,None or 1
Good,35.6359645313946,Medium,Less than 5,College,More than 2
Good,28.2494215868253,High,Less than 5,College,None or 1
Good,43.124052944966,Medium,5 or more,College,More than 2
Good,47.2766299818833,High,Less than 5,High school,None or 1
Good,35.9302993947348,High,Less than 5,College,None or 1
Good,31.4899911888515,Medium,5 or more,College,None or 1
Good,47.7128456536915,High,5 or more,High school,More than 2
Good,59.4615264455196,High,5 or more,College,More than 2
Good,32.3511645265523,Low,Less than 5,High school,None or 1
Good,48.3606606045772,High,5 or more,College,None or 1
Good,45.9130476178791,Medium,Less than 5,College,None or 1
Good,40.7303946138092,Medium,5 or more,High school,More than 2
Good,35.8936831855382,Medium,5 or more,High school,More than 2
Good,34.3222575782309,Medium,Less than 5,High school,More than 2
Good,33.6647081413226,Medium,Less than 5,College,None or 1
Good,49.2661089233386,High,5 or more,College,More than 2
Good,37.6937823908837,High,Less than 5,College,None or 1
Good,34.7646141718601,Medium,5 or more,College,More than 2
Good,45.791547660996,Medium,Less than 5,High school,None or 1
Good,21.088288756484,High,Less than 5,College,None or 1
Good,30.6188263390621,High,5 or more,High school,More than 2
Good,41.9170296528595,High,5 or more,High school,More than 2
Good,39.5181875892854,Medium,Less than 5,High school,None or 1
Good,31.4822994085001,High,Less than 5,High school,None or 1
Good,41.4868105028659,High,Less than 5,College,None or 1
Good,34.7587872896367,High,5 or more,High school,More than 2
Good,42.958457080725,High,5 or more,High school,More than 2
Good,31.6310419384963,Medium,Less than 5,High school,None or 1
Good,39.0214828160579,Medium,Less than 5,High school,None or 1
Good,51.1104521364953,Medium,Less than 5,High school,None or 1
Good,35.5913299332038,Medium,Less than 5,High school,None or 1
Good,41.7816633197527,High,Less than 5,College,None or 1
Good,20.8963573298056,Medium,Less than 5,College,None or 1
Good,31.9231228135179,Medium,Less than 5,High school,None or 1
Good,45.062434325323,High,5 or more,College,More than 2
Good,40.5477730023384,Medium,Less than 5,College,None or 1
Good,57.0569267005332,Medium,Less than 5,High school,None or 1
Good,48.8315730406947,Medium,Less than 5,High school,None or 1
Good,37.7660210124331,High,5 or more,College,More than 2
Good,42.2259546606011,High,5 or more,College,More than 2
Good,48.7663389407281,High,5 or more,College,More than 2
Good,40.1139342876794,High,Less than 5,College,None or 1
Good,33.3480972211614,High,Less than 5,College,None or 1
Good,23.1568534373108,Medium,5 or more,High school,More than 2
Good,39.3895874221253,High,5 or more,College,More than 2
Good,33.7557448134965,Medium,Less than 5,College,None or 1
Good,36.682450029956,Medium,Less than 5,College,None or 1
Good,28.2974731116027,High,Less than 5,College,None or 1
Good,29.0742131049384,High,5 or more,College,More than 2
Good,47.163842108228,High,Less than 5,College,None or 1
Good,27.1695325921286,Low,Less than 5,High school,None or 1
Good,29.0655163251969,Medium,5 or more,College,None or 1
Good,49.7061443125047,High,5 or more,High school,More than 2
Good,40.4981694474941,High,5 or more,College,More than 2
Good,32.8450968243087,Medium,Less than 5,College,More than 2
Good,37.0832970474306,Medium,Less than 5,High school,None or 1
Good,31.6693680766363,High,Less than 5,High school,None or 1
Good,37.9197923395896,High,5 or more,College,More than 2
Good,39.5400468820431,Medium,Less than 5,College,None or 1
Good,40.5348888600263,Medium,5 or more,College,More than 2
Good,26.4850596895166,High,Less than 5,High school,More than 2
Good,36.3013107737177,Medium,5 or more,College,More than 2
Good,40.6648692137074,High,Less than 5,College,None or 1
Good,50.9177268593838,High,5 or more,College,More than 2
Good,27.2744144026959,Medium,Less than 5,College,None or 1
Good,30.2059770094441,Low,Less than 5,College,None or 1
Good,41.4171614147315,Medium,Less than 5,High school,None or 1
Good,24.7004192622186,Medium,Less than 5,High school,None or 1
Good,40.4389327823438,Low,5 or more,High school,More than 2
Good,32.5672981882485,Medium,5 or more,High school,More than 2
Good,20.5497341297175,Medium,Less than 5,High school,None or 1
Good,28.791599854692,High,5 or more,College,More than 2
Good,35.9803779861051,High,Less than 5,College,None or 1
Good,27.9707882934122,High,Less than 5,High school,None or 1
Good,28.1302206642761,High,5 or more,College,More than 2
Good,37.3391741429264,High,5 or more,College,More than 2
Good,34.8202724545697,High,5 or more,High school,More than 2
Good,42.8660773972922,Medium,5 or more,High school,More than 2
Good,38.3561435925777,Medium,5 or more,College,More than 2
Good,41.7440384774197,High,Less than 5,College,None or 1
Good,28.0979126192846,Medium,Less than 5,College,None or 1
Good,36.2314904115358,High,5 or more,College,More than 2
Good,33.2396287476081,High,5 or more,High school,None or 1
Good,33.443392119973,Medium,5 or more,High school,More than 2
Good,27.7869845148442,High,Less than 5,College,None or 1
Good,27.9020195089526,Medium,5 or more,College,More than 2
Good,38.4125625346369,Medium,Less than 5,High school,None or 1
Good,31.1450588470727,High,5 or more,High school,More than 2
Good,53.1444577513283,High,5 or more,College,More than 2
Good,33.9390712482898,High,Less than 5,College,None or 1
Good,44.7746808518924,Medium,Less than 5,College,None or 1
Good,29.9224268094224,High,5 or more,High school,None or 1
Good,20.6149339216872,High,5 or more,College,More than 2
Good,29.2977143723421,High,Less than 5,High school,None or 1
Good,39.482348293445,High,Less than 5,College,None or 1
Good,39.0678401691774,Medium,Less than 5,High school,None or 1
Good,48.6511854859787,High,Less than 5,College,None or 1
Good,41.6387144976068,Medium,Less than 5,High school,None or 1
Good,31.9604950771883,Medium,Less than 5,College,None or 1
Good,42.3483742896266,High,Less than 5,College,None or 1
Good,47.8332348869178,High,Less than 5,High school,None or 1
Good,34.1667364799945,High,5 or more,High school,More than 2
Good,42.3419938203407,Medium,Less than 5,College,None or 1
Good,26.3716686427476,High,Less than 5,High school,None or 1
Good,30.9576712719181,High,Less than 5,High school,None or 1
Good,33.5215625407616,High,5 or more,High school,More than 2
Good,28.2773094778746,High,Less than 5,High school,None or 1
Good,35.760183317449,Medium,Less than 5,College,None or 1
Good,52.5911749819802,High,5 or more,High school,None or 1
Good,43.0153978611057,Medium,Less than 5,College,None or 1
Good,38.5841394832275,High,5 or more,High school,More than 2
Good,29.3422183071233,Medium,Less than 5,College,None or 1
Good,46.6528618764452,High,Less than 5,High school,None or 1
Good,31.5884420108488,Low,5 or more,High school,None or 1
Good,26.1452044893564,Low,Less than 5,College,None or 1
Good,46.2132982176217,High,5 or more,High school,More than 2
Good,40.5929871082818,Medium,5 or more,College,More than 2
Good,45.8754204082476,High,5 or more,College,More than 2
Good,26.199592145103,High,5 or more,High school,More than 2
Good,57.4285197095364,High,5 or more,High school,More than 2
Good,52.3612522613235,Medium,Less than 5,College,None or 1
Good,43.4474964125935,Low,5 or more,College,More than 2
Good,46.3343658746571,High,Less than 5,College,None or 1
Good,22.9202067267919,High,Less than 5,High school,None or 1
Good,24.4755636681075,High,Less than 5,College,None or 1
Good,24.7949175359636,High,Less than 5,High school,None or 1
Good,35.1328965187702,Medium,Less than 5,High school,None or 1
Good,40.7165232367631,Low,5 or more,College,More than 2
Good,44.1959354220219,High,Less than 5,High school,None or 1
Good,41.1777961412669,Medium,5 or more,High school,More than 2
Good,34.1228468017026,High,Less than 5,High school,More than 2
Good,44.7677455799602,Low,Less than 5,High school,None or 1
Good,35.8459881119838,High,5 or more,High school,More than 2
Good,20.1339856623963,Medium,Less than 5,College,None or 1
Good,42.7441732131953,High,5 or more,High school,More than 2
Good,29.7849295823179,Medium,5 or more,College,More than 2
Good,21.2924960579555,Low,Less than 5,College,None or 1
Good,47.0543027195155,Medium,Less than 5,High school,None or 1
Good,27.9283946139505,Medium,Less than 5,College,More than 2
Good,46.1875031466481,Low,Less than 5,High school,None or 1
Good,43.0348064201915,High,Less than 5,College,None or 1
Good,33.4488694137964,Medium,5 or more,High school,More than 2
Good,24.845240437458,High,Less than 5,High school,None or 1
Good,32.6578818227112,High,5 or more,High school,More than 2
Good,34.9122427437917,Medium,Less than 5,High school,More than 2
Good,51.0480943025226,High,5 or more,High school,More than 2
Good,35.2578978195984,High,5 or more,College,More than 2
Good,24.2410794088293,Medium,Less than 5,High school,More than 2
Good,47.0801417338541,High,5 or more,College,More than 2
Good,29.0903194997201,High,5 or more,High school,More than 2
Good,39.3854824050997,High,5 or more,High school,More than 2
Good,37.4104056306626,High,5 or more,High school,None or 1
Good,25.7054963424901,Medium,Less than 5,High school,None or 1
Good,39.0083048658653,Low,Less than 5,High school,None or 1
Good,39.9779271360969,High,5 or more,High school,More than 2
Good,33.1121302351156,Medium,Less than 5,High school,More than 2
Good,43.8638607227021,High,Less than 5,College,None or 1
Good,46.2857423530719,Medium,5 or more,High school,None or 1
Good,47.2815972318832,High,5 or more,College,More than 2
Good,48.2954289386096,High,5 or more,High school,More than 2
Good,31.9390999116775,Medium,Less than 5,College,More than 2
Good,31.9211267847866,High,Less than 5,College,More than 2
Good,39.3547324542238,High,5 or more,College,More than 2
Good,44.4881733333731,High,Less than 5,High school,None or 1
Good,29.8768622770453,Medium,Less than 5,College,None or 1
Good,34.8200813103453,Medium,Less than 5,High school,None or 1
Good,33.8438566426316,High,5 or more,High school,More than 2
Good,40.8345771626529,Medium,Less than 5,College,None or 1
Good,36.8118748388867,High,5 or more,High school,More than 2
Good,33.712306425621,Medium,5 or more,College,None or 1
Good,28.7222785085355,Medium,Less than 5,College,More than 2
Good,44.6497202269597,High,5 or more,College,More than 2
Good,26.771839870803,High,5 or more,High school,More than 2
Good,49.2135752299763,High,5 or more,College,More than 2
Good,32.5911918189118,Medium,Less than 5,College,More than 2
Good,32.8349274040484,High,Less than 5,High school,None or 1
Good,24.1316262124939,Medium,5 or more,High school,More than 2
Good,39.4115777424922,High,5 or more,High school,More than 2
Good,49.0677227359211,High,5 or more,College,More than 2
Good,44.8822432825078,Medium,5 or more,College,More than 2
Good,44.8767762839288,Medium,Less than 5,College,None or 1
Good,49.3524836499131,Medium,5 or more,High school,More than 2
Good,31.1580284825116,Medium,Less than 5,College,None or 1
Good,30.687018923923,Medium,5 or more,High school,None or 1
Good,45.5219958671066,High,5 or more,High school,More than 2
Good,42.0873175363555,Low,Less than 5,High school,None or 1
Good,30.4647018969412,High,5 or more,College,More than 2
Good,40.2762006811748,Medium,5 or more,College,More than 2
Good,27.8797883960074,Medium,Less than 5,High school,None or 1
Good,48.6878956499393,High,5 or more,High school,More than 2
Good,36.1106281689272,High,5 or more,High school,None or 1
Good,40.9634442916888,Medium,Less than 5,College,None or 1
Good,36.0230060530056,Medium,5 or more,College,More than 2
Good,47.7916560959059,High,Less than 5,College,None or 1
Good,48.7767275453622,Medium,5 or more,College,More than 2
Good,47.7760225440432,Medium,5 or more,College,More than 2
Good,47.2750690004361,Medium,Less than 5,College,None or 1
Good,40.7839167360502,High,5 or more,High school,None or 1
Good,48.6315098983163,High,5 or more,College,More than 2
Good,23.9013577020958,Medium,5 or more,High school,More than 2
Good,30.9076707318075,High,Less than 5,College,None or 1
Good,40.6600358064721,High,Less than 5,College,None or 1
Good,44.8986518806837,Medium,5 or more,High school,More than 2
Good,45.0241518640338,Medium,Less than 5,High school,More than 2
Good,35.9978575992028,Medium,5 or more,College,More than 2
Good,29.9071496394164,Low,Less than 5,College,None or 1
Good,47.7632895300217,High,5 or more,High school,More than 2
Good,28.1903313113836,High,Less than 5,High school,None or 1
Good,34.3764970334732,Medium,5 or more,High school,More than 2
Good,38.2448845892045,High,5 or more,High school,None or 1
Good,35.7816746258879,Medium,Less than 5,College,None or 1
Good,30.8820450002719,Medium,5 or more,High school,More than 2
Good,43.9197668299528,High,5 or more,High school,More than 2
Good,26.6993802651147,Medium,Less than 5,College,None or 1
Good,38.9041359205054,Medium,5 or more,College,More than 2
Good,38.6794146703287,High,Less than 5,College,More than 2
Good,50.7126316523755,Medium,5 or more,High school,More than 2
Good,38.7302288324412,High,Less than 5,College,None or 1
Good,44.2490586183134,Medium,Less than 5,College,None or 1
Good,22.4556752342064,High,Less than 5,College,None or 1
Good,31.0190596153991,High,5 or more,High school,None or 1
Good,31.9879803595661,High,5 or more,High school,More than 2
Good,28.9243905588865,High,5 or more,College,More than 2
Good,22.4870293587068,Low,Less than 5,College,None or 1
Good,24.7641934574637,Medium,Less than 5,College,None or 1
Good,50.4155945300869,Medium,Less than 5,High school,None or 1
Good,35.9119790538731,Medium,5 or more,College,More than 2
Good,49.9154862357429,Medium,Less than 5,High school,None or 1
Good,44.9937329562443,High,5 or more,College,More than 2
Good,27.4660460933296,High,5 or more,College,More than 2
Good,28.0875390179837,High,Less than 5,College,None or 1
Good,24.9626683656588,High,5 or more,College,More than 2
Good,48.4903801641789,High,5 or more,High school,More than 2
Good,43.2245937173968,High,5 or more,College,More than 2
Good,38.8140319968272,Medium,Less than 5,College,None or 1
Good,35.9317194898044,High,5 or more,High school,More than 2
Good,40.8080905652191,High,5 or more,High school,More than 2
Good,37.0180847197658,High,Less than 5,High school,None or 1
Good,41.4972420506428,High,Less than 5,College,None or 1
Good,35.4651531932741,Medium,5 or more,College,None or 1
Good,34.8230038203019,Medium,Less than 5,College,None or 1
Good,25.1005553160336,Medium,5 or more,High school,More than 2
Good,44.8428613003968,High,5 or more,High school,More than 2
Good,24.725281083864,High,5 or more,High school,More than 2
Good,45.4129656964551,High,Less than 5,College,None or 1
Good,38.7395601590388,High,5 or more,High school,More than 2
Good,25.2084453894417,Medium,Less than 5,High school,None or 1
Good,33.5795419609449,High,Less than 5,College,More than 2
Good,43.2642125210273,Medium,5 or more,College,More than 2
Good,27.3105960778592,High,5 or more,High school,More than 2
Good,47.964567019828,Medium,5 or more,High school,More than 2
Good,38.4151278620396,High,5 or more,High school,More than 2
Good,30.6051808475033,High,Less than 5,High school,None or 1
Good,43.9223008833755,Medium,5 or more,College,More than 2
Good,44.4421050696906,Medium,5 or more,College,More than 2
Good,38.374919588253,Medium,Less than 5,College,None or 1
Good,46.4806488348674,Low,Less than 5,College,None or 1
Good,38.4255069313567,High,Less than 5,College,None or 1
Good,35.8880975929168,Medium,5 or more,College,More than 2
Good,28.1746469143629,Medium,Less than 5,High school,None or 1
Good,20.8510591113253,Medium,5 or more,College,More than 2
Good,34.5628999805357,High,5 or more,High school,More than 2
Good,41.7011022387718,Low,5 or more,College,None or 1
Good,41.2642301149814,Medium,5 or more,College,More than 2
Good,47.7310277289929,Medium,5 or more,College,None or 1
Good,38.3107523686292,Medium,5 or more,College,More than 2
Good,39.6493349125194,High,5 or more,High school,More than 2
Good,39.8580048674699,Medium,5 or more,High school,None or 1
Good,50.0426120618044,Medium,Less than 5,College,None or 1
Good,32.0978802980645,Medium,5 or more,College,None or 1
Good,22.8018799041051,Medium,Less than 5,College,More than 2
Good,42.0016763130894,High,5 or more,College,More than 2
Good,26.3419436620671,Medium,5 or more,High school,More than 2
Good,47.5463969920308,High,5 or more,College,None or 1
Good,40.8142599265279,Medium,5 or more,High school,More than 2
Good,34.646574749048,Medium,5 or more,College,More than 2
Good,43.2602897465659,Medium,Less than 5,College,None or 1
Good,29.7003882803665,Medium,Less than 5,College,None or 1
Good,22.3156204488902,High,5 or more,High school,More than 2
Good,29.773236709154,High,5 or more,High school,More than 2
Good,43.8650443300444,Low,5 or more,College,More than 2
Good,39.2393601816659,Medium,Less than 5,College,None or 1
Good,28.6513922337485,Medium,5 or more,High school,More than 2
Good,50.6699850474993,Medium,5 or more,High school,More than 2
Good,37.6715271731317,High,Less than 5,College,None or 1
Good,42.4256956615533,High,Less than 5,College,None or 1
Good,32.7907203781347,High,Less than 5,College,None or 1
Good,35.4466392747662,High,Less than 5,High school,None or 1
Good,26.997550037294,Low,Less than 5,High school,None or 1
Good,32.9718473971158,Medium,Less than 5,College,None or 1
Good,31.9023879137356,High,Less than 5,College,None or 1
Good,45.8417159403045,High,5 or more,College,More than 2
Good,34.5138994384157,Medium,5 or more,High school,None or 1
Good,47.585382249316,High,Less than 5,High school,None or 1
Good,45.2692621331705,Medium,5 or more,College,More than 2
Good,26.1553334671737,Medium,Less than 5,College,None or 1
Good,27.4651071428213,High,Less than 5,College,None or 1
Good,28.4033102097372,High,5 or more,High school,More than 2
Good,38.6603458567532,Medium,5 or more,College,More than 2
Good,30.2431346442032,High,5 or more,High school,More than 2
Good,35.8613261293699,High,5 or more,College,More than 2
Good,49.7903455026691,High,5 or more,High school,More than 2
Good,38.3815577246027,Medium,Less than 5,High school,None or 1
Good,33.3202362723653,High,5 or more,College,More than 2
Good,46.6237809328616,High,5 or more,College,More than 2
Good,32.8753858351696,High,Less than 5,College,None or 1
Good,47.3938577503648,High,5 or more,College,More than 2
Good,22.7753971410969,Low,5 or more,College,More than 2
Good,32.1433005114582,Low,Less than 5,College,None or 1
Good,35.0055261695648,Medium,5 or more,High school,More than 2
Good,46.666611246852,Low,Less than 5,High school,None or 1
Good,25.6126831046611,High,5 or more,College,More than 2
Good,31.1742003925695,Medium,5 or more,College,More than 2
Good,28.4980226998067,Medium,5 or more,High school,None or 1
Good,34.3037995724042,Medium,Less than 5,College,None or 1
Good,48.046036677797,Medium,5 or more,College,More than 2
Good,33.3308619853968,High,5 or more,College,More than 2
Good,27.9231991448037,Medium,5 or more,High school,More than 2
Good,33.2041224952986,Medium,5 or more,College,More than 2
Good,40.4087857708404,Medium,Less than 5,College,None or 1
Good,27.7817616058545,High,Less than 5,High school,None or 1
Good,33.1075116992755,Medium,Less than 5,High school,More than 2
Good,55.933825444176,High,Less than 5,High school,More than 2
Good,27.9228291591747,Medium,5 or more,High school,More than 2
Good,49.6772133823594,Medium,5 or more,College,More than 2
Good,27.9552609327211,Medium,5 or more,High school,More than 2
Good,21.7515983939428,High,5 or more,High school,More than 2
Good,21.9782519242779,High,5 or more,College,More than 2
Good,26.8288655372471,High,Less than 5,High school,None or 1
Good,34.7514104484768,Medium,Less than 5,High school,None or 1
Good,33.13168989561,Medium,5 or more,High school,More than 2
Good,30.9030906716049,High,5 or more,College,More than 2
Good,46.1352109757632,High,Less than 5,High school,None or 1
Good,31.2818149266751,Medium,5 or more,College,More than 2
Good,42.9867807371053,High,5 or more,College,More than 2
Good,37.024502471706,High,Less than 5,College,None or 1
Good,27.2668834261106,Medium,5 or more,College,None or 1
Good,22.42269086619,Low,Less than 5,High school,None or 1
Good,50.3789543155573,High,5 or more,High school,More than 2
Good,28.690915249211,Medium,5 or more,High school,More than 2
Good,21.787413134487,High,Less than 5,High school,None or 1
Good,39.0017205080623,Medium,5 or more,College,More than 2
Good,21.190927914392,Medium,5 or more,College,More than 2
Good,25.5338083683686,High,5 or more,High school,None or 1
Good,33.1794493921184,High,5 or more,College,More than 2
Good,46.3582474359531,Medium,Less than 5,College,None or 1
Good,53.7033802259253,Medium,5 or more,College,More than 2
Good,29.6159554696072,Medium,5 or more,High school,More than 2
Good,41.6505145958036,High,5 or more,High school,More than 2
Good,30.8863433617798,Medium,Less than 5,High school,None or 1
Good,39.2727767503449,Medium,5 or more,High school,More than 2
Good,20.3267666523753,High,5 or more,College,More than 2
Good,59.7765229501171,High,5 or more,College,More than 2
Good,28.9987096950263,High,Less than 5,High school,None or 1
Good,33.6961489188784,High,5 or more,High school,More than 2
Good,21.9016816670847,Medium,5 or more,College,More than 2
Good,53.3670609442214,High,Less than 5,High school,None or 1
Good,49.4684162519157,High,Less than 5,College,None or 1
Good,41.8658306158729,Medium,Less than 5,College,None or 1
Good,35.8604721983264,Medium,Less than 5,College,None or 1
Good,33.2746735257196,Medium,Less than 5,College,None or 1
Good,26.122669572777,Medium,5 or more,High school,More than 2
Good,20.7212284925537,Medium,5 or more,High school,More than 2
Good,45.7723831581491,Medium,5 or more,High school,More than 2
Good,53.754846639029,High,5 or more,High school,More than 2
Good,43.5546588845526,Medium,5 or more,College,None or 1
Good,32.0729237215351,High,Less than 5,College,More than 2
Good,33.7586796599118,Medium,Less than 5,High school,More than 2
Good,26.8928661185235,Medium,Less than 5,High school,None or 1
Good,39.2588308551569,Medium,Less than 5,College,None or 1
Good,57.3940052419769,High,5 or more,College,More than 2
Good,29.0259395975998,Medium,5 or more,College,More than 2
Good,50.2409147632964,Medium,Less than 5,College,None or 1
Good,57.0963021929253,High,5 or more,High school,None or 1
Good,47.2968438943904,Low,5 or more,High school,More than 2
Good,62.4512305697193,Medium,5 or more,High school,None or 1
Good,39.6916541083441,Medium,5 or more,College,More than 2
Good,42.8370384425712,High,5 or more,College,More than 2
Good,35.6993278650129,Medium,5 or more,College,None or 1
Good,25.0967161939608,High,Less than 5,High school,None or 1
Good,39.6118182287406,Medium,5 or more,College,More than 2
Good,39.3037507533041,High,Less than 5,College,None or 1
Good,46.9920312056717,High,Less than 5,High school,None or 1
Good,25.8399418961287,Medium,5 or more,College,More than 2
