customer_id,age,gender,married,spending_time,game_genre,player_type,game
4388,35-44,female,yes,168,family & kids,socializers,Minecraft
4389,18-34,male,no,279,card & board,socializers,Scrabble
4390,55-64,male,yes,60,family & kids,achievers,Rec Room
4391,55-64,female,yes,73,family & kids,socializers,Rec Room
4392,45-54,male,no,107,family & kids,explorers,Minecraft
4393,18-34,male,no,220,card & board,socializers,Prominence Poker
4394,under 18,male,no,169,card & board,killers,Prominence Poker
4395,55-64,male,yes,96,family & kids,socializers,Minecraft
4396,45-54,male,no,98,action & adventure,explorers,Call of Duty
4397,18-34,male,no,304,action & adventure,killers,Call of Duty
4398,45-54,female,yes,45,family & kids,socializers,Rec Room
4399,35-44,female,yes,161,card & board,explorers,Prominence Poker
4400,18-34,female,no,132,action & adventure,achievers,Grand Theft Auto V
4401,18-34,male,no,138,action & adventure,achievers,Fortnite
4402,under 18,female,no,145,card & board,socializers,Prominence Poker
4403,18-34,female,yes,148,family & kids,killers,Rec Room
4404,45-54,male,yes,167,action & adventure,killers,Call of Duty
4405,18-34,female,yes,171,family & kids,achievers,Minecraft
4406,18-34,female,yes,98,family & kids,explorers,Rec Room
4407,35-44,male,yes,161,family & kids,socializers,Rec Room
4408,45-54,male,no,180,card & board,socializers,Scrabble
4409,35-44,male,no,168,action & adventure,achievers,Call of Duty
4410,65+,male,yes,196,family & kids,socializers,ROBLOX
4411,under 18,male,no,213,card & board,socializers,Scrabble
4412,18-34,male,no,190,family & kids,socializers,Minecraft
4413,55-64,female,yes,52,card & board,socializers,Scrabble
4414,35-44,female,yes,181,card & board,killers,Prominence Poker
4415,55-64,male,yes,151,family & kids,killers,Rec Room
4416,35-44,male,yes,167,card & board,killers,Scrabble
4417,under 18,female,no,209,card & board,killers,Prominence Poker
4418,35-44,male,yes,84,action & adventure,killers,Call of Duty
4419,35-44,female,yes,105,card & board,killers,Master Duel
4420,under 18,female,no,166,card & board,explorers,Master Duel
4421,45-54,male,yes,57,action & adventure,killers,Fortnite
4422,18-34,male,yes,133,family & kids,achievers,Minecraft
4423,35-44,male,no,151,action & adventure,socializers,Fortnite
4424,65+,male,yes,51,action & adventure,explorers,Fortnite
4425,55-64,male,yes,67,action & adventure,explorers,Fortnite
4426,55-64,male,yes,156,family & kids,explorers,ROBLOX
4427,under 18,male,no,218,card & board,socializers,Master Duel
4428,under 18,male,no,226,action & adventure,achievers,Grand Theft Auto V
4429,35-44,female,no,182,action & adventure,socializers,Fortnite
4430,under 18,male,no,132,family & kids,achievers,ROBLOX
4431,18-34,male,yes,141,action & adventure,killers,Call of Duty
4432,18-34,male,no,232,family & kids,socializers,Rec Room
4433,45-54,female,no,130,action & adventure,killers,Grand Theft Auto V
4434,18-34,male,yes,170,action & adventure,killers,Grand Theft Auto V
4435,55-64,male,yes,103,family & kids,achievers,Rec Room
4436,35-44,female,no,149,action & adventure,socializers,Fortnite
4437,under 18,male,no,147,family & kids,socializers,Rec Room
4438,18-34,female,yes,148,action & adventure,explorers,Call of Duty
4439,65+,male,yes,112,family & kids,socializers,ROBLOX
4440,18-34,male,yes,219,action & adventure,killers,Grand Theft Auto V
4441,65+,female,yes,37,card & board,socializers,Master Duel
4442,18-34,male,no,303,family & kids,killers,ROBLOX
4443,18-34,female,no,144,action & adventure,achievers,Call of Duty
4444,35-44,male,no,109,action & adventure,killers,Fortnite
4445,under 18,female,no,92,card & board,socializers,Master Duel
4446,under 18,male,no,129,family & kids,socializers,ROBLOX
4447,18-34,male,no,181,action & adventure,killers,Grand Theft Auto V
4448,65+,male,yes,151,card & board,socializers,Prominence Poker
4449,18-34,male,no,265,action & adventure,killers,Call of Duty
4450,45-54,male,no,95,family & kids,socializers,Minecraft
4451,35-44,male,yes,157,action & adventure,explorers,Fortnite
4452,35-44,male,yes,271,family & kids,achievers,ROBLOX
4453,under 18,female,no,241,action & adventure,explorers,Call of Duty
4454,18-34,female,yes,160,card & board,socializers,Scrabble
4455,18-34,female,yes,162,card & board,socializers,Scrabble
4456,35-44,male,no,264,action & adventure,achievers,Call of Duty
4457,under 18,male,no,260,family & kids,achievers,Minecraft
4458,65+,male,yes,137,family & kids,killers,Minecraft
4459,under 18,male,no,123,action & adventure,killers,Call of Duty
4460,35-44,female,yes,98,card & board,socializers,Scrabble
4461,55-64,female,yes,133,card & board,socializers,Scrabble
4462,under 18,female,no,128,card & board,socializers,Master Duel
4463,under 18,male,no,138,family & kids,explorers,ROBLOX
4464,45-54,female,no,10,family & kids,explorers,Minecraft
4465,under 18,female,no,128,family & kids,socializers,Rec Room
4466,under 18,male,no,262,card & board,achievers,Prominence Poker
4467,under 18,male,no,252,family & kids,explorers,ROBLOX
4468,45-54,female,no,111,family & kids,achievers,ROBLOX
4469,under 18,female,no,265,card & board,socializers,Prominence Poker
4470,45-54,female,no,120,action & adventure,explorers,Grand Theft Auto V
4471,under 18,male,no,164,card & board,explorers,Scrabble
4472,65+,male,yes,163,action & adventure,killers,Fortnite
4473,35-44,male,no,223,action & adventure,achievers,Fortnite
4474,18-34,male,yes,293,action & adventure,killers,Call of Duty
4475,18-34,male,yes,122,action & adventure,explorers,Fortnite
4476,45-54,male,no,142,card & board,socializers,Master Duel
4477,55-64,male,yes,111,card & board,explorers,Prominence Poker
4478,55-64,male,yes,38,action & adventure,socializers,Grand Theft Auto V
4479,35-44,male,yes,126,action & adventure,achievers,Fortnite
4480,35-44,male,yes,235,family & kids,explorers,Rec Room
4481,55-64,male,yes,138,family & kids,achievers,ROBLOX
4482,18-34,female,no,217,family & kids,achievers,Rec Room
4483,18-34,male,yes,122,card & board,socializers,Scrabble
4484,18-34,male,yes,168,action & adventure,socializers,Call of Duty
4485,55-64,female,yes,94,family & kids,explorers,Minecraft
4486,65+,male,yes,158,card & board,socializers,Master Duel
4487,35-44,female,yes,124,family & kids,achievers,ROBLOX
4488,18-34,female,yes,79,action & adventure,killers,Fortnite
4489,35-44,female,no,201,family & kids,socializers,Rec Room
4490,45-54,male,no,135,action & adventure,socializers,Fortnite
4491,55-64,female,yes,122,family & kids,socializers,Rec Room
4492,18-34,male,yes,172,action & adventure,socializers,Fortnite
4493,18-34,female,yes,121,action & adventure,achievers,Fortnite
4494,65+,male,yes,89,action & adventure,socializers,Grand Theft Auto V
4495,18-34,female,yes,180,card & board,socializers,Master Duel
4496,under 18,male,no,165,action & adventure,achievers,Fortnite
4497,45-54,female,yes,107,family & kids,achievers,Minecraft
4498,18-34,female,no,103,family & kids,socializers,ROBLOX
4499,35-44,female,yes,134,action & adventure,socializers,Call of Duty
4500,45-54,male,no,92,action & adventure,socializers,Grand Theft Auto V
4501,35-44,female,no,174,action & adventure,achievers,Grand Theft Auto V
4502,45-54,female,yes,127,family & kids,socializers,Rec Room
4503,under 18,female,no,104,card & board,achievers,Scrabble
4504,18-34,male,no,228,card & board,explorers,Prominence Poker
4505,under 18,male,no,213,card & board,killers,Master Duel
4506,35-44,female,yes,10,family & kids,socializers,Minecraft
4507,35-44,male,no,231,card & board,achievers,Master Duel
4508,65+,male,yes,96,card & board,socializers,Master Duel
4509,18-34,female,yes,72,action & adventure,achievers,Fortnite
4510,18-34,female,no,140,family & kids,achievers,Minecraft
4511,under 18,male,no,156,card & board,socializers,Scrabble
4512,55-64,male,yes,153,action & adventure,killers,Grand Theft Auto V
4513,65+,female,yes,159,family & kids,socializers,ROBLOX
4514,18-34,male,no,87,action & adventure,achievers,Call of Duty
4515,under 18,female,no,158,family & kids,socializers,ROBLOX
4516,under 18,female,no,196,family & kids,achievers,Minecraft
4517,18-34,female,no,222,family & kids,socializers,Minecraft
4518,35-44,female,yes,17,card & board,explorers,Master Duel
4519,under 18,male,no,109,action & adventure,killers,Fortnite
4520,under 18,male,no,195,family & kids,killers,Rec Room
4521,18-34,male,yes,127,action & adventure,killers,Call of Duty
4522,55-64,male,yes,95,family & kids,socializers,Minecraft
4523,35-44,male,no,156,action & adventure,killers,Grand Theft Auto V
4524,45-54,male,yes,149,action & adventure,achievers,Fortnite
4525,18-34,female,no,113,family & kids,achievers,Rec Room
4526,55-64,male,yes,161,action & adventure,achievers,Call of Duty
4527,18-34,female,yes,114,action & adventure,killers,Call of Duty
4528,18-34,female,yes,171,family & kids,socializers,Rec Room
4529,under 18,male,no,223,card & board,socializers,Master Duel
4530,35-44,male,no,239,action & adventure,killers,Call of Duty
4531,35-44,male,yes,265,family & kids,achievers,Minecraft
4532,under 18,male,no,241,card & board,killers,Scrabble
4533,65+,male,yes,148,action & adventure,socializers,Call of Duty
4534,35-44,female,yes,139,action & adventure,socializers,Grand Theft Auto V
4535,under 18,female,no,139,card & board,killers,Scrabble
4536,18-34,female,yes,181,card & board,killers,Master Duel
4537,18-34,male,no,143,family & kids,killers,Rec Room
4538,45-54,male,yes,120,action & adventure,explorers,Grand Theft Auto V
4539,35-44,female,yes,129,family & kids,explorers,Minecraft
4540,18-34,female,no,177,card & board,achievers,Scrabble
4541,45-54,female,yes,29,family & kids,socializers,Minecraft
4542,under 18,female,no,157,card & board,achievers,Master Duel
4543,18-34,male,no,202,action & adventure,socializers,Call of Duty
4544,18-34,female,no,101,card & board,socializers,Prominence Poker
4545,35-44,male,no,216,card & board,killers,Prominence Poker
4546,35-44,female,yes,137,card & board,socializers,Prominence Poker
4547,under 18,male,no,210,family & kids,explorers,ROBLOX
4548,65+,female,yes,115,card & board,socializers,Prominence Poker
4549,35-44,male,no,213,action & adventure,achievers,Grand Theft Auto V
4550,under 18,male,no,278,family & kids,socializers,ROBLOX
4551,35-44,female,no,280,family & kids,socializers,Rec Room
4552,35-44,female,yes,80,card & board,socializers,Prominence Poker
4553,45-54,female,no,111,card & board,achievers,Scrabble
4554,under 18,male,no,166,card & board,killers,Master Duel
4555,18-34,female,yes,80,card & board,socializers,Master Duel
4556,18-34,female,no,158,card & board,explorers,Scrabble
4557,under 18,female,no,59,family & kids,explorers,ROBLOX
4558,45-54,female,yes,33,card & board,socializers,Master Duel
4559,under 18,male,no,195,card & board,achievers,Master Duel
4560,65+,female,yes,82,family & kids,socializers,Minecraft
4561,under 18,female,no,115,card & board,explorers,Master Duel
4562,45-54,male,no,142,action & adventure,achievers,Call of Duty
4563,65+,male,yes,116,action & adventure,socializers,Call of Duty
4564,45-54,female,no,120,action & adventure,socializers,Fortnite
4565,45-54,male,yes,72,family & kids,killers,Rec Room
4566,18-34,female,no,110,action & adventure,socializers,Fortnite
4567,under 18,male,no,163,action & adventure,socializers,Grand Theft Auto V
4568,18-34,male,no,271,action & adventure,killers,Fortnite
4569,under 18,female,no,146,family & kids,socializers,ROBLOX
4570,45-54,male,yes,58,family & kids,achievers,Minecraft
4571,35-44,female,no,116,family & kids,explorers,Minecraft
4572,18-34,male,yes,203,action & adventure,killers,Grand Theft Auto V
4573,18-34,male,yes,212,card & board,achievers,Prominence Poker
4574,65+,male,yes,79,action & adventure,socializers,Grand Theft Auto V
4575,35-44,female,no,237,card & board,achievers,Scrabble
4576,18-34,male,no,187,action & adventure,achievers,Grand Theft Auto V
4577,18-34,female,no,193,card & board,achievers,Scrabble
4578,35-44,male,no,237,family & kids,socializers,Rec Room
4579,under 18,male,no,248,card & board,socializers,Prominence Poker
4580,under 18,female,no,139,card & board,achievers,Scrabble
4581,18-34,female,no,116,action & adventure,achievers,Fortnite
4582,45-54,female,yes,10,action & adventure,explorers,Call of Duty
4583,under 18,female,no,107,card & board,achievers,Prominence Poker
4584,35-44,female,yes,37,family & kids,socializers,Minecraft
4585,18-34,male,yes,138,action & adventure,socializers,Call of Duty
4586,under 18,male,no,245,family & kids,achievers,Rec Room
4587,under 18,male,no,200,card & board,killers,Scrabble
4588,65+,female,yes,65,card & board,socializers,Scrabble
4589,18-34,male,yes,139,action & adventure,socializers,Call of Duty
4590,65+,male,yes,70,family & kids,explorers,ROBLOX
4591,45-54,male,no,15,card & board,achievers,Prominence Poker
4592,under 18,female,no,126,action & adventure,explorers,Call of Duty
4593,under 18,female,no,146,card & board,achievers,Scrabble
4594,18-34,female,yes,82,card & board,explorers,Scrabble
4595,under 18,female,no,155,card & board,socializers,Master Duel
4596,18-34,male,yes,187,action & adventure,killers,Call of Duty
4597,under 18,female,no,131,card & board,achievers,Prominence Poker
4598,55-64,female,yes,92,card & board,achievers,Scrabble
4599,55-64,male,yes,53,family & kids,socializers,Rec Room
4600,18-34,female,no,130,family & kids,socializers,Minecraft
4601,65+,male,yes,89,action & adventure,explorers,Call of Duty
4602,18-34,male,yes,223,card & board,killers,Master Duel
4603,18-34,female,yes,154,card & board,socializers,Prominence Poker
4604,18-34,male,no,185,family & kids,explorers,Rec Room
4605,under 18,female,no,126,card & board,achievers,Master Duel
4606,18-34,male,no,240,action & adventure,explorers,Call of Duty
4607,35-44,female,yes,34,card & board,socializers,Master Duel
4608,65+,male,yes,16,family & kids,explorers,Rec Room
4609,45-54,male,yes,164,action & adventure,achievers,Fortnite
4610,35-44,male,no,284,card & board,explorers,Prominence Poker
4611,18-34,female,yes,130,action & adventure,achievers,Call of Duty
4612,35-44,female,no,210,family & kids,socializers,Rec Room
4613,18-34,female,no,244,card & board,achievers,Scrabble
4614,35-44,female,no,99,family & kids,killers,Rec Room
4615,45-54,female,yes,94,action & adventure,socializers,Fortnite
4616,18-34,male,no,106,family & kids,explorers,Rec Room
4617,under 18,male,no,157,card & board,achievers,Prominence Poker
4618,45-54,male,yes,97,action & adventure,achievers,Call of Duty
4619,under 18,female,no,108,family & kids,killers,Minecraft
4620,under 18,male,no,138,action & adventure,killers,Call of Duty
4621,45-54,male,no,88,action & adventure,socializers,Grand Theft Auto V
4622,under 18,male,no,207,action & adventure,explorers,Fortnite
4623,55-64,male,yes,108,action & adventure,socializers,Call of Duty
4624,45-54,female,yes,98,card & board,explorers,Scrabble
4625,45-54,male,yes,139,family & kids,killers,Rec Room
4626,55-64,female,yes,189,family & kids,socializers,ROBLOX
4627,under 18,female,no,198,card & board,explorers,Scrabble
4628,45-54,female,no,59,action & adventure,socializers,Grand Theft Auto V
4629,35-44,female,yes,119,action & adventure,socializers,Call of Duty
4630,65+,male,yes,147,family & kids,achievers,Rec Room
4631,18-34,female,yes,117,card & board,explorers,Scrabble
4632,35-44,male,no,197,action & adventure,killers,Call of Duty
4633,18-34,male,no,218,card & board,killers,Scrabble
4634,65+,female,yes,62,card & board,killers,Scrabble
4635,18-34,male,yes,230,card & board,achievers,Master Duel
4636,18-34,male,no,189,card & board,achievers,Master Duel
4637,18-34,female,yes,148,family & kids,achievers,Minecraft
4638,18-34,female,no,168,card & board,socializers,Prominence Poker
4639,35-44,female,yes,170,family & kids,socializers,ROBLOX
4640,under 18,male,no,249,card & board,achievers,Scrabble
4641,65+,female,yes,111,family & kids,killers,Minecraft
4642,35-44,male,no,279,family & kids,achievers,ROBLOX
4643,18-34,female,no,290,card & board,socializers,Scrabble
4644,18-34,female,no,175,family & kids,killers,ROBLOX
4645,18-34,male,yes,157,card & board,killers,Scrabble
4646,18-34,female,yes,140,card & board,socializers,Master Duel
4647,45-54,male,no,131,action & adventure,achievers,Fortnite
4648,55-64,male,yes,145,family & kids,explorers,ROBLOX
4649,18-34,male,no,230,card & board,achievers,Master Duel
4650,45-54,female,yes,13,card & board,socializers,Scrabble
4651,65+,male,yes,100,action & adventure,socializers,Fortnite
4652,35-44,male,yes,158,family & kids,killers,Rec Room
4653,under 18,male,no,288,family & kids,killers,Rec Room
4654,under 18,female,no,115,family & kids,socializers,Minecraft
4655,35-44,female,no,39,action & adventure,explorers,Call of Duty
4656,35-44,female,no,232,card & board,socializers,Scrabble
4657,18-34,female,yes,180,card & board,achievers,Prominence Poker
4658,35-44,male,yes,192,family & kids,socializers,ROBLOX
4659,35-44,male,no,92,family & kids,achievers,Minecraft
4660,under 18,female,no,44,card & board,socializers,Master Duel
4661,18-34,female,yes,168,card & board,explorers,Scrabble
4662,35-44,male,no,220,family & kids,socializers,ROBLOX
4663,35-44,female,yes,197,family & kids,socializers,ROBLOX
4664,18-34,female,no,201,family & kids,socializers,Minecraft
4665,18-34,male,yes,201,family & kids,achievers,Rec Room
4666,65+,male,yes,153,action & adventure,killers,Fortnite
4667,55-64,male,yes,99,card & board,killers,Scrabble
4668,18-34,female,no,125,action & adventure,killers,Call of Duty
4669,35-44,male,no,221,card & board,socializers,Prominence Poker
4670,18-34,male,yes,134,family & kids,socializers,ROBLOX
4671,45-54,male,no,72,card & board,socializers,Scrabble
4672,18-34,female,no,125,card & board,killers,Scrabble
4673,18-34,male,yes,92,action & adventure,killers,Fortnite
4674,55-64,female,yes,68,card & board,socializers,Scrabble
4675,35-44,female,yes,102,card & board,socializers,Scrabble
4676,18-34,female,yes,36,action & adventure,explorers,Call of Duty
4677,55-64,male,yes,39,family & kids,socializers,Rec Room
4678,18-34,male,no,187,card & board,killers,Prominence Poker
4679,18-34,female,yes,162,action & adventure,socializers,Fortnite
4680,18-34,male,yes,188,family & kids,achievers,ROBLOX
4681,18-34,male,no,242,card & board,achievers,Prominence Poker
4682,65+,female,yes,186,card & board,achievers,Prominence Poker
4683,45-54,male,yes,86,action & adventure,socializers,Grand Theft Auto V
4684,45-54,male,yes,124,family & kids,socializers,Rec Room
4685,under 18,male,no,240,family & kids,killers,Rec Room
4686,65+,female,yes,28,family & kids,explorers,Rec Room
4687,18-34,male,no,234,family & kids,killers,Minecraft
4688,under 18,female,no,87,family & kids,achievers,Rec Room
4689,55-64,male,yes,96,action & adventure,achievers,Call of Duty
4690,18-34,female,no,173,action & adventure,socializers,Grand Theft Auto V
4691,18-34,male,yes,173,card & board,socializers,Master Duel
4692,18-34,male,yes,118,action & adventure,killers,Grand Theft Auto V
4693,45-54,female,no,133,card & board,achievers,Prominence Poker
4694,45-54,male,yes,54,card & board,achievers,Prominence Poker
4695,18-34,female,no,96,card & board,socializers,Master Duel
4696,18-34,female,yes,173,card & board,socializers,Prominence Poker
4697,18-34,female,yes,224,card & board,explorers,Scrabble
4698,18-34,female,no,109,card & board,socializers,Scrabble
4699,under 18,male,no,226,family & kids,socializers,Rec Room
4700,18-34,female,no,210,family & kids,socializers,ROBLOX
4701,35-44,male,no,219,action & adventure,killers,Call of Duty
4702,45-54,male,yes,100,action & adventure,socializers,Grand Theft Auto V
4703,35-44,female,no,213,card & board,achievers,Master Duel
4704,35-44,male,no,105,action & adventure,killers,Fortnite
4705,35-44,female,yes,161,family & kids,socializers,ROBLOX
4706,18-34,male,no,253,action & adventure,explorers,Call of Duty
4707,35-44,female,yes,84,action & adventure,achievers,Call of Duty
4708,18-34,female,yes,73,card & board,socializers,Master Duel
4709,18-34,female,no,245,card & board,explorers,Master Duel
4710,18-34,female,yes,204,family & kids,achievers,Rec Room
4711,35-44,male,yes,162,family & kids,explorers,ROBLOX
4712,18-34,female,yes,96,family & kids,socializers,Rec Room
4713,45-54,male,yes,113,action & adventure,explorers,Call of Duty
4714,55-64,male,yes,111,family & kids,achievers,Rec Room
4715,65+,female,yes,132,card & board,socializers,Master Duel
4716,under 18,male,no,279,family & kids,socializers,ROBLOX
4717,18-34,male,yes,114,action & adventure,achievers,Fortnite
4718,35-44,male,yes,246,family & kids,socializers,Minecraft
4719,45-54,female,no,115,action & adventure,explorers,Fortnite
4720,18-34,female,no,160,action & adventure,achievers,Call of Duty
4721,55-64,female,yes,94,family & kids,achievers,Minecraft
4722,under 18,female,no,144,family & kids,explorers,ROBLOX
4723,under 18,male,no,195,family & kids,achievers,ROBLOX
4724,18-34,female,no,125,action & adventure,achievers,Call of Duty
4725,45-54,male,yes,111,action & adventure,socializers,Fortnite
4726,35-44,female,yes,74,action & adventure,socializers,Fortnite
4727,18-34,female,no,152,family & kids,achievers,Minecraft
4728,under 18,male,no,301,family & kids,explorers,Minecraft
4729,under 18,male,no,213,card & board,achievers,Master Duel
4730,18-34,female,no,126,family & kids,explorers,Rec Room
4731,under 18,male,no,212,family & kids,killers,ROBLOX
4732,18-34,male,yes,116,action & adventure,killers,Grand Theft Auto V
4733,55-64,female,yes,90,card & board,socializers,Prominence Poker
4734,18-34,male,yes,101,family & kids,explorers,ROBLOX
4735,18-34,male,no,328,family & kids,achievers,Minecraft
4736,65+,male,yes,53,card & board,achievers,Prominence Poker
4737,under 18,female,no,231,card & board,explorers,Master Duel
4738,under 18,female,no,118,family & kids,explorers,Rec Room
4739,55-64,male,yes,157,card & board,killers,Prominence Poker
4740,under 18,male,no,258,family & kids,explorers,ROBLOX
4741,18-34,male,no,293,action & adventure,achievers,Fortnite
4742,35-44,male,yes,204,card & board,killers,Scrabble
4743,18-34,female,yes,104,family & kids,killers,ROBLOX
4744,18-34,male,yes,146,action & adventure,killers,Grand Theft Auto V
4745,18-34,male,no,217,family & kids,achievers,ROBLOX
4746,55-64,male,yes,166,family & kids,socializers,Rec Room
4747,18-34,male,no,192,family & kids,explorers,Rec Room
4748,65+,male,yes,157,family & kids,explorers,Rec Room
4749,18-34,female,no,250,family & kids,achievers,Minecraft
4750,35-44,female,no,119,action & adventure,achievers,Call of Duty
4751,45-54,male,no,123,action & adventure,explorers,Call of Duty
4752,35-44,male,yes,155,family & kids,socializers,Minecraft
4753,under 18,male,no,226,action & adventure,killers,Grand Theft Auto V
4754,55-64,female,yes,99,card & board,socializers,Scrabble
4755,under 18,male,no,166,family & kids,explorers,Minecraft
4756,35-44,female,yes,171,action & adventure,explorers,Fortnite
4757,45-54,male,yes,157,card & board,killers,Scrabble
4758,35-44,female,no,175,action & adventure,socializers,Grand Theft Auto V
4759,35-44,male,no,318,action & adventure,achievers,Fortnite
4760,18-34,male,no,245,card & board,achievers,Master Duel
4761,35-44,male,yes,219,action & adventure,explorers,Fortnite
4762,18-34,male,yes,189,card & board,socializers,Prominence Poker
4763,18-34,female,no,119,family & kids,killers,Rec Room
4764,18-34,male,yes,171,action & adventure,killers,Call of Duty
4765,under 18,male,no,192,card & board,killers,Prominence Poker
4766,18-34,female,yes,173,family & kids,socializers,ROBLOX
4767,18-34,female,no,200,action & adventure,explorers,Grand Theft Auto V
4768,18-34,female,yes,112,card & board,explorers,Scrabble
4769,under 18,male,no,179,card & board,socializers,Master Duel
4770,45-54,male,no,110,family & kids,explorers,Rec Room
4771,18-34,male,no,209,family & kids,achievers,ROBLOX
4772,under 18,female,no,181,family & kids,socializers,Minecraft
4773,18-34,female,no,166,card & board,killers,Prominence Poker
4774,under 18,male,no,159,family & kids,killers,ROBLOX
4775,65+,male,yes,135,family & kids,explorers,Rec Room
4776,18-34,male,yes,244,family & kids,socializers,ROBLOX
4777,18-34,female,no,163,card & board,socializers,Scrabble
4778,under 18,female,no,140,family & kids,killers,Minecraft
4779,18-34,female,no,110,action & adventure,explorers,Fortnite
4780,35-44,male,yes,173,family & kids,achievers,ROBLOX
4781,45-54,female,no,91,action & adventure,explorers,Call of Duty
4782,45-54,female,no,115,action & adventure,socializers,Fortnite
4783,35-44,female,no,173,card & board,socializers,Prominence Poker
4784,45-54,female,no,131,family & kids,socializers,Minecraft
4785,18-34,male,yes,227,family & kids,socializers,ROBLOX
4786,18-34,female,no,79,family & kids,explorers,Rec Room
4787,18-34,female,yes,123,action & adventure,explorers,Fortnite
4788,18-34,female,yes,176,card & board,socializers,Scrabble
4789,under 18,male,no,271,action & adventure,killers,Fortnite
4790,65+,male,yes,43,card & board,socializers,Master Duel
4791,65+,male,yes,140,card & board,socializers,Scrabble
4792,18-34,female,yes,34,action & adventure,socializers,Call of Duty
4793,35-44,female,no,92,family & kids,achievers,Rec Room
4794,18-34,male,yes,263,action & adventure,killers,Fortnite
4795,18-34,female,no,133,action & adventure,achievers,Call of Duty
4796,55-64,male,yes,143,card & board,socializers,Scrabble
4797,55-64,male,yes,113,action & adventure,socializers,Call of Duty
4798,55-64,male,yes,172,family & kids,socializers,ROBLOX
4799,under 18,female,no,160,family & kids,socializers,ROBLOX
4800,under 18,male,no,136,family & kids,explorers,Minecraft
4801,18-34,male,no,111,action & adventure,killers,Call of Duty
4802,65+,female,yes,19,card & board,socializers,Scrabble
4803,55-64,male,yes,81,action & adventure,socializers,Call of Duty
4804,35-44,male,yes,245,family & kids,achievers,Rec Room
4805,65+,female,yes,131,family & kids,socializers,Rec Room
4806,55-64,female,yes,59,card & board,socializers,Master Duel
4807,under 18,male,no,124,action & adventure,socializers,Grand Theft Auto V
4808,35-44,male,no,187,action & adventure,explorers,Call of Duty
4809,18-34,male,no,233,action & adventure,achievers,Call of Duty
4810,45-54,male,no,184,family & kids,achievers,ROBLOX
4811,under 18,male,no,182,card & board,socializers,Scrabble
4812,under 18,female,no,147,family & kids,achievers,Rec Room
4813,18-34,male,yes,219,card & board,achievers,Master Duel
4814,under 18,male,no,144,card & board,achievers,Prominence Poker
4815,under 18,female,no,184,family & kids,achievers,ROBLOX
4816,under 18,female,no,148,card & board,socializers,Prominence Poker
4817,under 18,male,no,323,card & board,killers,Master Duel
4818,under 18,male,no,134,family & kids,killers,Rec Room
4819,35-44,male,no,138,family & kids,achievers,Rec Room
4820,18-34,female,yes,58,action & adventure,socializers,Grand Theft Auto V
4821,18-34,male,yes,247,card & board,socializers,Scrabble
4822,18-34,male,yes,193,family & kids,killers,Rec Room
4823,under 18,male,no,267,action & adventure,killers,Call of Duty
4824,35-44,male,yes,156,family & kids,achievers,Rec Room
4825,35-44,female,no,172,family & kids,socializers,Minecraft
4826,35-44,female,yes,147,action & adventure,explorers,Fortnite
4827,under 18,male,no,278,card & board,explorers,Master Duel
4828,under 18,female,no,76,action & adventure,socializers,Call of Duty
4829,55-64,male,yes,125,card & board,socializers,Prominence Poker
4830,35-44,female,yes,217,family & kids,achievers,ROBLOX
4831,18-34,male,yes,252,action & adventure,explorers,Fortnite
4832,45-54,male,yes,100,action & adventure,achievers,Call of Duty
4833,65+,male,yes,182,family & kids,explorers,Minecraft
4834,18-34,male,no,212,action & adventure,explorers,Grand Theft Auto V
4835,55-64,female,yes,46,card & board,socializers,Prominence Poker
4836,18-34,female,yes,75,family & kids,killers,ROBLOX
4837,45-54,male,yes,45,family & kids,explorers,Rec Room
4838,under 18,male,no,174,family & kids,achievers,ROBLOX
4839,65+,male,yes,103,family & kids,socializers,Rec Room
4840,45-54,male,yes,56,card & board,explorers,Scrabble
4841,45-54,female,no,68,card & board,killers,Prominence Poker
4842,45-54,female,yes,139,card & board,explorers,Prominence Poker
4843,45-54,male,yes,115,action & adventure,killers,Grand Theft Auto V
4844,under 18,male,no,268,family & kids,socializers,ROBLOX
4845,18-34,female,yes,76,family & kids,achievers,Minecraft
4846,18-34,male,yes,186,card & board,achievers,Master Duel
4847,65+,female,yes,60,card & board,killers,Scrabble
4848,35-44,male,no,291,family & kids,socializers,Minecraft
4849,18-34,male,no,87,card & board,explorers,Prominence Poker
4850,under 18,male,no,230,family & kids,killers,ROBLOX
4851,18-34,female,yes,144,card & board,killers,Master Duel
4852,55-64,male,yes,75,family & kids,socializers,ROBLOX
4853,18-34,female,yes,107,card & board,socializers,Master Duel
4854,18-34,male,yes,158,family & kids,achievers,Rec Room
4855,45-54,female,no,87,card & board,socializers,Prominence Poker
4856,18-34,male,yes,150,card & board,achievers,Scrabble
4857,under 18,male,no,236,family & kids,killers,Rec Room
4858,55-64,female,yes,58,family & kids,killers,ROBLOX
4859,45-54,female,yes,102,action & adventure,explorers,Call of Duty
4860,18-34,female,yes,77,family & kids,explorers,Minecraft
4861,18-34,female,no,126,action & adventure,achievers,Fortnite
4862,18-34,male,no,277,card & board,socializers,Prominence Poker
4863,45-54,female,yes,120,card & board,socializers,Scrabble
4864,45-54,male,yes,107,action & adventure,achievers,Call of Duty
4865,55-64,female,yes,128,family & kids,killers,ROBLOX
4866,under 18,female,no,159,card & board,achievers,Scrabble
4867,35-44,female,no,164,card & board,socializers,Master Duel
4868,under 18,female,no,163,family & kids,killers,ROBLOX
