item_id,year/month,year,month,costs,Discount,net_sales,revenue ,sales_quantity
14101,Feb-07,2007,2,3000,0,7039.99,7039.99,2
19923,Nov-07,2007,11,3000,0,7039.99,7039.99,2
20637,Jan-08,2008,1,3000,0,7145.61,7145.61,2
33600,Aug-08,2008,8,3000,0,7145.61,7145.61,2
17990,Oct-08,2008,10,3000,0,7145.61,7145.61,2
41711,Nov-08,2008,11,3000,0,7145.61,7145.61,2
22457,Jan-09,2009,1,3000,0,7252.79,7252.79,2
39191,Oct-09,2009,10,3000,0,7252.79,7252.79,2
43901,Jan-10,2010,1,3000,0,7361.58,7361.58,2
32816,Feb-10,2010,2,3000,0,7361.58,7361.58,2
42044,Mar-10,2010,3,3000,0,7361.58,7361.58,2
36429,Nov-11,2011,11,3000,0,7472,7472,2
39257,Jul-07,2007,7,4500,0,10559.98,10559.98,3
10923,Sep-07,2007,9,4500,0,10559.98,10559.98,3
29718,Feb-09,2009,2,4500,0,10879.18,10879.18,3
32477,Sep-10,2010,9,4500,0,11042.38,11042.38,3
39987,Aug-07,2007,8,6000,0,14079.97,14079.97,4
36663,Mar-08,2008,3,6000,0,14291.21,14291.21,4
28880,Sep-08,2008,9,6000,0,14291.21,14291.21,4
17140,Sep-09,2009,9,6000,0,14505.58,14505.58,4
35994,Sep-11,2011,9,6000,0,14944,14944,4
11491,Apr-08,2008,4,7500,0,17864.02,17864.02,5
10231,Jul-10,2010,7,7500,0,18403.96,18403.96,5
17630,Oct-10,2010,10,7500,0,18403.96,18403.96,5
28035,Mar-11,2011,3,7500,0,18679.99,18679.99,5
48244,Apr-07,2007,4,9000,0,21119.96,21119.96,6
42301,May-10,2010,5,9000,0,22084.75,22084.75,6
19010,Jul-11,2011,7,9000,0,22415.99,22415.99,6
44933,Aug-11,2011,8,9000,0,22415.99,22415.99,6
33034,Jul-08,2008,7,10500,0,25009.62,25009.62,7
13040,Apr-10,2010,4,10500,0,25765.55,25765.55,7
31725,Apr-11,2011,4,10500,0,26151.99,26151.99,7
40404,May-07,2007,5,12000,0,28159.95,28159.95,8
15363,Jul-09,2009,7,12000,0,29011.15,29011.15,8
48312,Aug-10,2010,8,12000,0,29446.34,29446.34,8
27201,Jun-11,2011,6,12000,0,29887.99,29887.99,8
14846,Jun-10,2010,6,15000,0,36807.92,36807.92,10
45957,Jun-08,2008,6,16500,0,39300.83,39300.83,11
23568,Apr-09,2009,4,19500,0,47143.12,47143.12,13
11225,Jun-07,2007,6,21000,0,49279.91,49279.91,14
44243,May-09,2009,5,21000,0,50769.51,50769.51,14
48474,May-08,2008,5,22500,0,53592.05,53592.05,15
12715,May-11,2011,5,22500,0,56039.98,56039.98,15
40613,Jun-09,2009,6,24000,0,58022.3,58022.3,16
27722,Feb-07,2007,2,16,0,35.2,35.2,1
10412,Aug-07,2007,8,16,0,35.2,35.2,1
15366,Oct-07,2007,10,16,0,35.2,35.2,1
47696,Nov-07,2007,11,16,0,35.2,35.2,1
35190,Feb-08,2008,2,16,0,35.72,35.72,1
20913,Mar-08,2008,3,16,0,35.72,35.72,1
48198,Jul-08,2008,7,16,0,35.72,35.72,1
23320,Feb-09,2009,2,16,0,36.26,36.26,1
42012,Jul-09,2009,7,16,0,36.26,36.26,1
27492,Aug-09,2009,8,16,0,36.26,36.26,1
16079,Apr-10,2010,4,16,0,36.81,36.81,1
15779,Sep-10,2010,9,16,0,36.81,36.81,1
29069,Oct-10,2010,10,16,0,36.81,36.81,1
42998,Dec-10,2010,12,16,0,36.81,36.81,1
26595,Mar-11,2011,3,16,0,37.37,37.37,1
46055,Oct-11,2011,10,16,0,37.37,37.37,1
26775,Dec-11,2011,12,16,0,37.37,37.37,1
11501,Mar-07,2007,3,32,0,70.4,70.4,2
43564,May-07,2007,5,32,0,70.4,70.4,2
41004,Sep-07,2007,9,32,0,70.4,70.4,2
37273,Oct-08,2008,10,32,0,71.45,71.45,2
44651,Mar-09,2009,3,32,0,72.52,72.52,2
43928,Apr-09,2009,4,32,0,72.52,72.52,2
17865,Sep-09,2009,9,32,0,72.52,72.52,2
45480,Feb-10,2010,2,32,0,73.63,73.63,2
40434,Jul-11,2011,7,32,0,74.73,74.73,2
25811,Aug-11,2011,8,32,0,74.73,74.73,2
44625,Sep-11,2011,9,32,0,74.73,74.73,2
11336,Jun-07,2007,6,48,0,105.59,105.59,3
27498,Jul-07,2007,7,48,0,105.59,105.59,3
42584,Aug-08,2008,8,48,0,107.17,107.17,3
48976,Sep-08,2008,9,48,0,107.17,107.17,3
15718,May-10,2010,5,48,0,110.44,110.44,3
30384,May-08,2008,5,64,0,142.89,142.89,4
31652,Jul-10,2010,7,64,0,147.25,147.25,4
42250,Aug-10,2010,8,64,0,147.25,147.25,4
29309,Apr-11,2011,4,64,0,149.46,149.46,4
26952,Apr-07,2007,4,80,0,175.99,175.99,5
39117,May-11,2011,5,80,0,186.83,186.83,5
20448,Jun-11,2011,6,80,0,186.83,186.83,5
10615,Apr-08,2008,4,96,0,214.34,214.34,6
37928,May-09,2009,5,96,0,217.57,217.57,6
12704,Jun-09,2009,6,96,0,217.57,217.57,6
18970,Jun-10,2010,6,112,0,257.69,257.69,7
15687,Jun-08,2008,6,144,0,321.5,321.5,9
12562,Feb-07,2007,2,25,0,55,55,1
18040,Sep-07,2007,9,25,0,55,55,1
34124,Nov-07,2007,11,25,0,55,55,1
42521,Dec-07,2007,12,25,0,55,55,1
29618,Jul-08,2008,7,25,0,55.83,55.83,1
43488,Oct-08,2008,10,25,0,55.83,55.83,1
35296,Dec-08,2008,12,25,0,55.83,55.83,1
23071,Oct-09,2009,10,25,0,56.66,56.66,1
49985,Dec-09,2009,12,25,0,56.66,56.66,1
42466,Jan-10,2010,1,25,0,57.51,57.51,1
14335,Feb-10,2010,2,25,0,57.51,57.51,1
15056,Mar-10,2010,3,25,0,57.51,57.51,1
24746,Sep-10,2010,9,25,0,57.51,57.51,1
37378,Nov-10,2010,11,25,0,57.51,57.51,1
14166,Mar-11,2011,3,25,0,58.37,58.37,1
37589,Aug-11,2011,8,25,0,58.37,58.37,1
14475,Oct-11,2011,10,25,0,58.37,58.37,1
46427,Dec-11,2011,12,25,0,58.37,58.37,1
33884,Mar-07,2007,3,50,0,110.01,110.01,2
37442,Jul-07,2007,7,50,0,110.01,110.01,2
10972,Aug-08,2008,8,50,0,111.65,111.65,2
33674,Mar-09,2009,3,50,0,113.32,113.32,2
23556,Aug-09,2009,8,50,0,113.32,113.32,2
16164,May-10,2010,5,50,0,115.02,115.02,2
49961,Jul-10,2010,7,50,0,115.02,115.02,2
25636,Oct-10,2010,10,50,0,115.02,115.02,2
32759,Apr-11,2011,4,50,0,116.74,116.74,2
13144,Apr-07,2007,4,75,0,165.01,165.01,3
29346,Aug-07,2007,8,75,0,165.01,165.01,3
43582,Sep-08,2008,9,75,0,167.48,167.48,3
31023,Sep-09,2009,9,75,0,169.98,169.98,3
27973,Aug-10,2010,8,75,0,172.53,172.53,3
44967,Jul-11,2011,7,75,0,175.11,175.11,3
15349,Apr-10,2010,4,100,0,230.04,230.04,4
40873,May-11,2011,5,100,0,233.48,233.48,4
39502,Apr-08,2008,4,125,0,279.13,279.13,5
38467,May-08,2008,5,125,0,279.13,279.13,5
44867,Jul-09,2009,7,125,0,283.3,283.3,5
30667,Jun-11,2011,6,125,0,291.85,291.85,5
28642,Apr-09,2009,4,150,0,339.96,339.96,6
46290,May-09,2009,5,150,0,339.96,339.96,6
35442,Jun-09,2009,6,150,0,339.96,339.96,6
46742,Jun-10,2010,6,150,0,345.05,345.05,6
41557,May-07,2007,5,175,0,385.03,385.03,7
10829,Jun-07,2007,6,175,0,385.03,385.03,7
26533,Jun-08,2008,6,200,0,446.61,446.61,8
17531,Jan-07,2007,1,15,0,33,33,1
43166,Feb-07,2007,2,15,0,33,33,1
46541,Mar-07,2007,3,15,0,33,33,1
30379,Feb-08,2008,2,15,0,33.5,33.5,1
18484,Mar-08,2008,3,15,0,33.5,33.5,1
33421,Feb-09,2009,2,15,0,34,34,1
18063,Jul-09,2009,7,15,0,34,34,1
21701,Sep-09,2009,9,15,0,34,34,1
12951,Apr-10,2010,4,15,0,34.51,34.51,1
36178,Oct-10,2010,10,15,0,34.51,34.51,1
10606,Nov-10,2010,11,15,0,34.51,34.51,1
42353,Dec-10,2010,12,15,0,34.51,34.51,1
44687,Jan-11,2011,1,15,0,35.02,35.02,1
21568,Feb-11,2011,2,15,0,35.02,35.02,1
38896,Aug-11,2011,8,15,0,35.02,35.02,1
34660,Oct-11,2011,10,15,0,35.02,35.02,1
22909,Nov-11,2011,11,15,0,35.02,35.02,1
12323,Apr-07,2007,4,30,0,66.01,66.01,2
15104,Apr-08,2008,4,30,0,67,67,2
41437,Sep-08,2008,9,30,0,67,67,2
42561,Mar-09,2009,3,30,0,68,68,2
38431,Apr-09,2009,4,30,0,68,68,2
13307,Mar-10,2010,3,30,0,69.02,69.02,2
25593,Aug-10,2010,8,30,0,69.02,69.02,2
29546,Sep-10,2010,9,30,0,69.02,69.02,2
12069,Mar-11,2011,3,30,0,70.04,70.04,2
27971,Apr-11,2011,4,30,0,70.04,70.04,2
15151,Jul-11,2011,7,30,0,70.04,70.04,2
10022,Sep-11,2011,9,30,0,70.04,70.04,2
25759,Jun-07,2007,6,45,0,99.01,99.01,3
37280,Aug-07,2007,8,45,0,99.01,99.01,3
39109,Aug-08,2008,8,45,0,100.5,100.5,3
28293,Jun-09,2009,6,45,0,102,102,3
21816,Aug-09,2009,8,45,0,102,102,3
17757,Jun-10,2010,6,45,0,103.53,103.53,3
13085,Jul-10,2010,7,45,0,103.53,103.53,3
30835,May-07,2007,5,60,0,132.01,132.01,4
35456,Jul-07,2007,7,60,0,132.01,132.01,4
26079,Jul-08,2008,7,60,0,134,134,4
20029,May-10,2010,5,60,0,138.04,138.04,4
44363,Jun-08,2008,6,75,0,167.5,167.5,5
13344,May-11,2011,5,105,0,245.16,245.16,7
44235,May-08,2008,5,120,0,268.01,268.01,8
35173,May-09,2009,5,120,0,271.99,271.99,8
13841,Jun-11,2011,6,150,0,350.22,350.22,10
31782,Feb-07,2007,2,10,0,22,22,1
49694,Mar-07,2007,3,10,0,22,22,1
42367,Jul-07,2007,7,10,0,22,22,1
26398,Sep-07,2007,9,10,0,22,22,1
42363,Oct-07,2007,10,10,0,22,22,1
25485,Feb-08,2008,2,10,0,22.32,22.32,1
27904,Jul-08,2008,7,10,0,22.32,22.32,1
13475,Jan-09,2009,1,10,0,22.66,22.66,1
45093,Feb-09,2009,2,10,0,22.66,22.66,1
42091,Mar-09,2009,3,10,0,22.66,22.66,1
29714,Jan-10,2010,1,10,0,23,23,1
28580,Feb-10,2010,2,10,0,23,23,1
19686,Feb-11,2011,2,10,0,23.35,23.35,1
15542,Mar-11,2011,3,10,0,23.35,23.35,1
22339,Oct-11,2011,10,10,0,23.35,23.35,1
34796,Nov-11,2011,11,10,0,23.35,23.35,1
25059,Dec-11,2011,12,10,0,23.35,23.35,1
36850,Jun-07,2007,6,20,0,44,44,2
17116,Aug-07,2007,8,20,0,44,44,2
17517,Mar-08,2008,3,20,0,44.65,44.65,2
38024,Oct-08,2008,10,20,0,44.65,44.65,2
35092,Jun-09,2009,6,20,0,45.32,45.32,2
28311,Apr-10,2010,4,20,0,46,46,2
36403,Jul-10,2010,7,20,0,46,46,2
27389,Aug-11,2011,8,20,0,46.7,46.7,2
25299,Sep-11,2011,9,20,0,46.7,46.7,2
10051,Jun-08,2008,6,30,0,66.97,66.97,3
45864,Aug-08,2008,8,30,0,66.97,66.97,3
35154,Aug-09,2009,8,30,0,67.98,67.98,3
24719,Sep-09,2009,9,30,0,67.98,67.98,3
42086,Aug-10,2010,8,30,0,68.99,68.99,3
25292,Apr-11,2011,4,30,0,70.04,70.04,3
14256,Jul-11,2011,7,30,0,70.04,70.04,3
14349,Apr-08,2008,4,40,0,89.3,89.3,4
10794,May-09,2009,5,40,0,90.65,90.65,4
33493,Jul-09,2009,7,40,0,90.65,90.65,4
18640,May-10,2010,5,40,0,91.99,91.99,4
38313,May-08,2008,5,50,0,111.62,111.62,5
17376,Apr-07,2007,4,60,0,132.01,132.01,6
21923,Apr-09,2009,4,60,0,135.97,135.97,6
40298,May-11,2011,5,70,0,163.44,163.44,7
35416,Jun-11,2011,6,70,0,163.44,163.44,7
29795,May-07,2007,5,80,0,176.01,176.01,8
18882,Jun-10,2010,6,90,0,206.98,206.98,9
33516,Jan-09,2009,1,9,0,20.4,20.4,1
24712,Jan-10,2010,1,9,0,20.71,20.71,1
20508,Mar-10,2010,3,9,0,20.71,20.71,1
27170,Sep-07,2007,9,18,0,39.59,39.59,2
10360,Nov-07,2007,11,18,0,39.59,39.59,2
14665,Jan-08,2008,1,18,0,40.21,40.21,2
48994,Feb-08,2008,2,18,0,40.21,40.21,2
41082,Nov-08,2008,11,18,0,40.21,40.21,2
35494,Dec-08,2008,12,18,0,40.21,40.21,2
49105,Dec-09,2009,12,18,0,40.8,40.8,2
35342,Feb-10,2010,2,18,0,41.42,41.42,2
46942,Nov-10,2010,11,18,0,41.42,41.42,2
12754,Dec-10,2010,12,18,0,41.42,41.42,2
45006,Jan-11,2011,1,18,0,42.04,42.04,2
46862,Nov-11,2011,11,18,0,42.04,42.04,2
15737,Dec-11,2011,12,18,0,42.04,42.04,2
21220,Jan-07,2007,1,27,0,59.38,59.38,3
44194,Mar-07,2007,3,27,0,59.38,59.38,3
17718,Dec-07,2007,12,27,0,59.38,59.38,3
14428,Mar-08,2008,3,27,0,60.31,60.31,3
45735,Nov-09,2009,11,27,0,61.2,61.2,3
19780,Feb-11,2011,2,27,0,63.06,63.06,3
25294,Mar-11,2011,3,27,0,63.06,63.06,3
45825,Oct-11,2011,10,27,0,63.06,63.06,3
27137,Jul-07,2007,7,36,0,79.17,79.17,4
30960,Oct-07,2007,10,36,0,79.17,79.17,4
38146,Feb-09,2009,2,36,0,81.6,81.6,4
34460,Mar-09,2009,3,36,0,81.6,81.6,4
37527,Feb-07,2007,2,45,0,98.97,98.97,5
27360,Sep-10,2010,9,45,0,103.55,103.55,5
14042,Oct-08,2008,10,54,0,120.62,120.62,6
20144,Aug-09,2009,8,54,0,122.4,122.4,6
20015,Jul-11,2011,7,54,0,126.11,126.11,6
39373,Aug-11,2011,8,54,0,126.11,126.11,6
10603,Sep-08,2008,9,63,0,140.72,140.72,7
31364,Oct-09,2009,10,63,0,142.8,142.8,7
11395,Oct-10,2010,10,63,0,144.96,144.96,7
26048,Apr-07,2007,4,72,0,158.35,158.35,8
49295,Aug-08,2008,8,72,0,160.83,160.83,8
21609,Jul-09,2009,7,81,0,183.6,183.6,9
20449,Aug-10,2010,8,81,0,186.38,186.38,9
31139,Jun-11,2011,6,81,0,189.17,189.17,9
43906,Aug-07,2007,8,99,0,217.73,217.73,11
45303,Sep-09,2009,9,99,0,224.39,224.39,11
38539,Sep-11,2011,9,99,0,231.21,231.21,11
20962,May-08,2008,5,108,0,241.24,241.24,12
43581,May-11,2011,5,108,0,252.23,252.23,12
32672,Apr-08,2008,4,126,0,281.45,281.45,14
26839,Apr-10,2010,4,126,0,289.93,289.93,14
35358,Jul-10,2010,7,126,0,289.93,289.93,14
33961,Jun-07,2007,6,135,0,296.9,296.9,15
24931,Apr-09,2009,4,135,0,305.99,305.99,15
38387,May-07,2007,5,144,0,316.7,316.7,16
18873,Jul-08,2008,7,144,0,321.65,321.65,16
12164,May-10,2010,5,144,0,331.35,331.35,16
39831,Apr-11,2011,4,144,0,336.3,336.3,16
20219,May-09,2009,5,162,0,367.19,367.19,18
18627,Jun-10,2010,6,207,0,476.31,476.31,23
23611,Jun-08,2008,6,279,0,623.2,623.2,31
13940,Jun-09,2009,6,288,0,652.78,652.78,32
25631,Mar-07,2007,3,1250,0,2750,2750,1
29551,Jul-07,2007,7,1250,0,2750,2750,1
24198,Aug-07,2007,8,1250,0,2750,2750,1
29390,Oct-07,2007,10,1250,0,2750,2750,1
40743,Feb-08,2008,2,1250,0,2791.25,2791.25,1
21331,Mar-08,2008,3,1250,0,2791.25,2791.25,1
30560,Jul-08,2008,7,1250,0,2791.25,2791.25,1
42298,Mar-09,2009,3,1250,0,2833.12,2833.12,1
38469,Aug-09,2009,8,1250,0,2833.12,2833.12,1
44221,Sep-09,2009,9,1250,0,2833.12,2833.12,1
14864,Nov-09,2009,11,1250,0,2833.12,2833.12,1
25761,Apr-10,2010,4,1250,0,2875.61,2875.61,1
45594,Jul-10,2010,7,1250,0,2875.61,2875.61,1
26391,Aug-10,2010,8,1250,0,2875.61,2875.61,1
11580,Oct-10,2010,10,1250,0,2875.61,2875.61,1
35568,Mar-11,2011,3,1250,0,2918.75,2918.75,1
46528,Sep-11,2011,9,1250,0,2918.75,2918.75,1
49462,Apr-07,2007,4,2500,0,5499.99,5499.99,2
38833,Sep-08,2008,9,2500,0,5582.51,5582.51,2
38979,Oct-08,2008,10,2500,0,5582.51,5582.51,2
46659,Oct-09,2009,10,2500,0,5666.23,5666.23,2
25140,May-10,2010,5,2500,0,5751.22,5751.22,2
34476,Apr-11,2011,4,2500,0,5837.51,5837.51,2
24335,Jun-11,2011,6,2500,0,5837.51,5837.51,2
10834,Aug-11,2011,8,2500,0,5837.51,5837.51,2
27346,Oct-11,2011,10,2500,0,5837.51,5837.51,2
39531,May-07,2007,5,3750,0,8249.99,8249.99,3
15723,Sep-07,2007,9,3750,0,8249.99,8249.99,3
35368,Jul-09,2009,7,3750,0,8499.35,8499.35,3
34395,Jun-10,2010,6,3750,0,8626.84,8626.84,3
13770,May-11,2011,5,3750,0,8756.26,8756.26,3
47844,Jul-11,2011,7,3750,0,8756.26,8756.26,3
11699,May-08,2008,5,5000,0,11165.02,11165.02,4
13647,Jun-08,2008,6,5000,0,11165.02,11165.02,4
35696,Aug-08,2008,8,5000,0,11165.02,11165.02,4
46122,Apr-09,2009,4,6250,0,14165.58,14165.58,5
40245,Apr-08,2008,4,7500,0,16747.52,16747.52,6
42150,Jun-09,2009,6,8750,0,19831.82,19831.82,7
37214,May-09,2009,5,10000,0,22664.93,22664.93,8
17745,Jun-07,2007,6,11250,0,24749.98,24749.98,9
14877,Dec-07,2007,12,28,0,61.59,61.59,2
42382,Mar-11,2011,3,28,0,65.39,65.39,2
12463,Nov-11,2011,11,28,0,65.39,65.39,2
44302,Dec-11,2011,12,28,0,65.39,65.39,2
10461,Oct-08,2008,10,42,0,93.8,93.8,3
11442,Nov-08,2008,11,42,0,93.8,93.8,3
10126,Dec-09,2009,12,42,0,95.21,95.21,3
48202,Jan-10,2010,1,42,0,96.62,96.62,3
49369,Sep-10,2010,9,42,0,96.62,96.62,3
42342,Dec-10,2010,12,42,0,96.62,96.62,3
15344,Feb-11,2011,2,42,0,98.08,98.08,3
11358,Jan-07,2007,1,56,0,123.18,123.18,4
12152,Feb-08,2008,2,56,0,125.06,125.06,4
43780,Dec-08,2008,12,56,0,125.06,125.06,4
23186,Jan-11,2011,1,56,0,130.77,130.77,4
46699,Mar-07,2007,3,70,0,153.97,153.97,5
49946,Oct-09,2009,10,70,0,158.69,158.69,5
39778,Nov-09,2009,11,70,0,158.69,158.69,5
22049,Jul-11,2011,7,70,0,163.47,163.47,5
41084,Oct-11,2011,10,70,0,163.47,163.47,5
34293,Feb-07,2007,2,84,0,184.77,184.77,6
30671,Nov-07,2007,11,84,0,184.77,184.77,6
24052,Jan-08,2008,1,84,0,187.59,187.59,6
30256,Jan-09,2009,1,84,0,190.42,190.42,6
46951,Feb-10,2010,2,84,0,193.25,193.25,6
43922,Nov-10,2010,11,84,0,193.25,193.25,6
40951,Sep-07,2007,9,98,0,215.56,215.56,7
32952,Apr-11,2011,4,98,0,228.85,228.85,7
28728,Feb-09,2009,2,112,0,253.9,253.9,8
14915,Mar-09,2009,3,112,0,253.9,253.9,8
21645,Jul-07,2007,7,126,0,277.15,277.15,9
18432,May-10,2010,5,126,0,289.87,289.87,9
18215,Oct-07,2007,10,140,0,307.94,307.94,10
38360,Mar-10,2010,3,140,0,322.08,322.08,10
38263,Sep-11,2011,9,140,0,326.93,326.93,10
14204,Jul-08,2008,7,154,0,343.92,343.92,11
41729,Oct-10,2010,10,154,0,354.29,354.29,11
48144,Aug-07,2007,8,168,0,369.53,369.53,12
40067,Mar-08,2008,3,168,0,375.19,375.19,12
47031,Apr-08,2008,4,168,0,375.19,375.19,12
33263,Sep-08,2008,9,168,0,375.19,375.19,12
23282,Jun-09,2009,6,182,0,412.58,412.58,13
28174,Sep-09,2009,9,182,0,412.58,412.58,13
11034,Aug-11,2011,8,196,0,457.7,457.7,14
41996,Aug-08,2008,8,210,0,468.99,468.99,15
29501,Aug-10,2010,8,210,0,483.12,483.12,15
12623,Apr-07,2007,4,224,0,492.71,492.71,16
34582,Jul-10,2010,7,252,0,579.75,579.75,18
21964,Aug-09,2009,8,266,0,603,603,19
36490,Apr-09,2009,4,294,0,666.48,666.48,21
17048,Jun-10,2010,6,336,0,773,773,24
14848,Jul-09,2009,7,350,0,793.43,793.43,25
31933,May-07,2007,5,392,0,862.24,862.24,28
26799,May-09,2009,5,406,0,920.37,920.37,29
43871,Jun-07,2007,6,448,0,985.42,985.42,32
46304,Apr-10,2010,4,462,0,1062.87,1062.87,33
42572,Jun-08,2008,6,560,0,1250.63,1250.63,40
10181,May-11,2011,5,560,0,1307.72,1307.72,40
19045,May-08,2008,5,588,0,1313.16,1313.16,42
41820,Jun-11,2011,6,756,0,1765.42,1765.42,54
37194,May-07,2007,5,700,0,1650,1650,1
27228,Jun-07,2007,6,700,0,1650,1650,1
23104,Apr-09,2009,4,700,0,1699.88,1699.88,1
10497,Apr-10,2010,4,700,0,1725.36,1725.36,1
15807,Jun-10,2010,6,700,0,1725.36,1725.36,1
20228,May-11,2011,5,700,0,1751.24,1751.24,1
36808,Jun-11,2011,6,700,0,1751.24,1751.24,1
20303,Jun-09,2009,6,1400,0,3399.75,3399.75,2
42734,Dec-07,2007,12,1000,0,1870.01,1870.01,1
38889,Mar-08,2008,3,1000,0,1898.05,1898.05,1
29836,Jan-09,2009,1,1000,0,1926.52,1926.52,1
29802,Dec-09,2009,12,1000,0,1926.52,1926.52,1
44495,Jan-10,2010,1,1000,0,1955.41,1955.41,1
12991,Dec-10,2010,12,1000,0,1955.41,1955.41,1
26315,Nov-11,2011,11,1000,0,1984.75,1984.75,1
13731,Nov-07,2007,11,2000,0,3740.01,3740.01,2
22717,Jan-08,2008,1,2000,0,3796.11,3796.11,2
12948,Oct-08,2008,10,2000,0,3796.11,3796.11,2
36170,Dec-08,2008,12,2000,0,3796.11,3796.11,2
41985,Feb-10,2010,2,2000,0,3910.83,3910.83,2
39493,Nov-10,2010,11,2000,0,3910.83,3910.83,2
29731,Jul-08,2008,7,3000,0,5694.16,5694.16,3
10260,Nov-08,2008,11,3000,0,5694.16,5694.16,3
13688,Sep-11,2011,9,3000,0,5954.26,5954.26,3
43393,Dec-11,2011,12,3000,0,5954.26,5954.26,3
49438,Feb-08,2008,2,4000,0,7592.21,7592.21,4
45561,Sep-10,2010,9,4000,0,7821.66,7821.66,4
11825,Oct-10,2010,10,4000,0,7821.66,7821.66,4
36234,Feb-11,2011,2,4000,0,7939.02,7939.02,4
10259,Feb-07,2007,2,5000,0,9350.03,9350.03,5
26071,Mar-09,2009,3,5000,0,9632.59,9632.59,5
29675,Mar-07,2007,3,6000,0,11220.03,11220.03,6
40227,Aug-07,2007,8,6000,0,11220.03,11220.03,6
14984,Oct-07,2007,10,6000,0,11220.03,11220.03,6
21447,Feb-09,2009,2,6000,0,11559.11,11559.11,6
36485,Sep-07,2007,9,7000,0,13090.04,13090.04,7
22841,Aug-09,2009,8,7000,0,13485.63,13485.63,7
47945,Oct-09,2009,10,7000,0,13485.63,13485.63,7
31753,Mar-10,2010,3,7000,0,13687.9,13687.9,7
33131,Mar-11,2011,3,7000,0,13893.28,13893.28,7
40991,Aug-11,2011,8,7000,0,13893.28,13893.28,7
14635,Oct-11,2011,10,7000,0,13893.28,13893.28,7
16181,Jul-09,2009,7,8000,0,15412.15,15412.15,8
18850,Jul-11,2011,7,8000,0,15878.04,15878.04,8
36311,Jul-07,2007,7,9000,0,16830.05,16830.05,9
25083,Sep-08,2008,9,9000,0,17082.48,17082.48,9
34845,May-09,2009,5,9000,0,17338.67,17338.67,9
25131,May-11,2011,5,10000,0,19847.54,19847.54,10
10054,Sep-09,2009,9,11000,0,21191.7,21191.7,11
13494,Aug-10,2010,8,11000,0,21509.56,21509.56,11
17538,Apr-07,2007,4,13000,0,24310.07,24310.07,13
14354,Apr-09,2009,4,13000,0,25044.74,25044.74,13
23191,Jul-10,2010,7,13000,0,25420.38,25420.38,13
13575,May-07,2007,5,14000,0,26180.08,26180.08,14
28624,Aug-08,2008,8,14000,0,26572.75,26572.75,14
47684,Jun-11,2011,6,15000,0,29771.32,29771.32,15
28665,May-08,2008,5,16000,0,30368.85,30368.85,16
19262,Apr-10,2010,4,17000,0,33242.04,33242.04,17
41795,Apr-08,2008,4,18000,0,34164.96,34164.96,18
49009,Apr-11,2011,4,18000,0,35725.58,35725.58,18
25720,Jun-09,2009,6,20000,0,38530.37,38530.37,20
31365,May-10,2010,5,20000,0,39108.28,39108.28,20
29275,Jun-08,2008,6,24000,0,45553.28,45553.28,24
10587,Jun-10,2010,6,24000,0,46929.94,46929.94,24
28137,Jun-07,2007,6,30000,0,56100.17,56100.17,30
19762,Jan-07,2007,1,950,0,1815,1815,1
21210,Mar-07,2007,3,950,0,1815,1815,1
19797,Oct-07,2007,10,950,0,1815,1815,1
30752,Feb-08,2008,2,950,0,1842.23,1842.23,1
43401,Oct-08,2008,10,950,0,1842.23,1842.23,1
10927,Nov-08,2008,11,950,0,1842.23,1842.23,1
17215,Jan-09,2009,1,950,0,1869.86,1869.86,1
32443,Mar-09,2009,3,950,0,1869.86,1869.86,1
35516,Aug-09,2009,8,950,0,1869.86,1869.86,1
14273,Jan-10,2010,1,950,0,1897.91,1897.91,1
41941,Mar-10,2010,3,950,0,1897.91,1897.91,1
13171,Sep-10,2010,9,950,0,1897.91,1897.91,1
40686,Nov-10,2010,11,950,0,1897.91,1897.91,1
48811,Dec-10,2010,12,950,0,1897.91,1897.91,1
34320,Jul-07,2007,7,1900,0,3630,3630,2
15961,Jul-08,2008,7,1900,0,3684.45,3684.45,2
29922,Sep-08,2008,9,1900,0,3684.45,3684.45,2
12262,May-09,2009,5,1900,0,3739.72,3739.72,2
46388,Jun-09,2009,6,1900,0,3739.72,3739.72,2
15203,Jul-09,2009,7,1900,0,3739.72,3739.72,2
15157,Sep-09,2009,9,1900,0,3739.72,3739.72,2
41285,Oct-09,2009,10,1900,0,3739.72,3739.72,2
37633,Apr-10,2010,4,1900,0,3795.81,3795.81,2
10946,Oct-10,2010,10,1900,0,3795.81,3795.81,2
31012,Mar-11,2011,3,1900,0,3852.74,3852.74,2
27122,May-11,2011,5,1900,0,3852.74,3852.74,2
19233,Jul-11,2011,7,1900,0,3852.74,3852.74,2
31427,Aug-11,2011,8,1900,0,3852.74,3852.74,2
16699,Sep-11,2011,9,1900,0,3852.74,3852.74,2
27022,May-07,2007,5,2850,0,5445,5445,3
17230,Sep-07,2007,9,2850,0,5445,5445,3
45046,Jun-08,2008,6,2850,0,5526.68,5526.68,3
16789,Aug-08,2008,8,2850,0,5526.68,5526.68,3
34119,Jul-10,2010,7,2850,0,5693.72,5693.72,3
20803,Jun-11,2011,6,2850,0,5779.11,5779.11,3
18614,Aug-07,2007,8,3800,0,7260,7260,4
27197,May-08,2008,5,3800,0,7368.91,7368.91,4
49443,Jun-10,2010,6,3800,0,7591.62,7591.62,4
44680,Apr-11,2011,4,3800,0,7705.48,7705.48,4
